STATN	STNCODE	MONTH	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:number_of_values	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:number_of_values	DOXY_BTL_bottom:mean	DOXY_BTL_bottom:std	DOXY_BTL_bottom:number_of_values	O2SAT_BTL:mean	O2SAT_BTL:std	O2SAT_BTL:number_of_values	H2S:mean	H2S:std	H2S:number_of_values	PHOS:mean	PHOS:std	PHOS:number_of_values	DIN:mean	DIN:std	DIN:number_of_values	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:number_of_values	NTRI:mean	NTRI:std	NTRI:number_of_values	NTRA:mean	NTRA:std	NTRA:number_of_values	AMON:mean	AMON:std	AMON:number_of_values	PTOT:mean	PTOT:std	PTOT:number_of_values	NTOT:mean	NTOT:std	NTOT:number_of_values	CHLA:mean	CHLA:std	CHLA:number_of_values	SECCHI:mean	SECCHI:std	SECCHI:number_of_values
Å15	SKEX16	03	3.74	1.55	14	28.30	2.53	14	6.58	0.22	16	104.82	3.74	14	nan	nan	0	0.15	0.09	14	2.74	2.77	14	2.20	2.01	14	0.11	0.09	14	3.50	2.57	10	0.31	0.28	13	15.46	3.99	14	15.46	3.99	14	2.41	2.14	11	8.00	0.71	4
Å15	SKEX16	04	6.37	1.60	16	27.85	4.69	16	6.36	0.51	24	106.78	4.19	16	nan	nan	0	0.08	0.08	16	1.86	2.48	16	0.95	1.16	16	0.11	0.15	16	2.94	2.36	9	0.41	0.38	16	15.35	2.09	16	15.35	2.09	16	1.20	1.24	12	nan	nan	0
Å15	SKEX16	05	10.20	1.52	13	28.11	3.34	13	6.19	0.33	20	106.92	2.70	13	nan	nan	0	0.04	0.02	13	0.21	0.16	13	0.72	0.47	13	0.03	0.01	13	0.53	0.11	3	0.18	0.14	13	12.88	2.09	13	12.88	2.09	13	0.85	0.33	9	8.29	2.31	7
Å15	SKEX16	06	14.52	2.01	15	28.23	4.16	15	6.10	0.20	20	109.07	4.80	15	nan	nan	0	0.04	0.01	15	0.16	0.07	15	0.54	0.57	15	0.03	0.01	14	0.19	0.15	5	0.12	0.06	15	12.52	3.21	15	12.52	3.21	15	1.12	0.63	11	7.57	1.66	7
Å15	SKEX16	07	16.98	1.21	18	30.07	1.05	18	5.70	0.22	20	106.28	2.82	18	nan	nan	0	0.03	0.01	18	0.14	0.05	18	0.27	0.18	18	0.03	0.02	18	0.10	0.00	4	0.19	0.11	18	11.40	1.54	18	11.40	1.54	18	0.99	1.19	13	8.83	1.00	9
Å15	SKEX16	08	18.07	1.37	19	29.11	3.73	19	5.49	0.23	26	104.39	3.24	18	nan	nan	0	0.05	0.03	19	0.14	0.05	19	0.64	0.78	19	0.02	0.01	19	nan	nan	1	0.18	0.10	19	11.74	1.89	19	11.74	1.89	19	0.99	0.45	15	9.86	2.42	7
Å15	SKEX16	09	15.46	0.92	14	31.89	0.95	14	5.23	0.30	17	102.32	1.61	14	nan	nan	0	0.07	0.06	14	0.14	0.05	14	1.07	0.28	14	0.02	0.00	14	nan	nan	1	0.17	0.11	14	10.66	1.60	14	10.66	1.60	14	1.28	0.49	12	7.67	1.70	3
Å15	SKEX16	10	12.49	1.60	14	29.96	3.42	14	5.17	0.41	15	99.00	3.04	13	nan	nan	0	0.14	0.05	13	0.38	0.26	13	1.89	1.17	13	0.09	0.06	13	0.23	0.20	10	0.38	0.22	13	12.86	2.58	13	12.86	2.58	13	1.71	0.58	11	nan	nan	2
Å15	SKEX16	11	9.18	1.19	10	30.33	3.19	10	5.32	0.26	21	99.19	1.10	13	nan	nan	0	0.25	0.12	12	1.79	0.75	13	3.01	2.52	13	0.38	0.22	13	1.03	0.48	13	0.52	0.46	10	12.56	2.64	13	12.56	2.64	13	1.42	0.57	10	nan	nan	0
Å15	SKEX16	12	6.97	2.26	15	29.88	3.75	15	5.79	0.39	18	99.30	1.51	15	nan	nan	0	0.43	0.09	15	3.76	0.70	15	4.73	1.66	15	0.27	0.19	15	3.20	0.80	15	0.58	0.37	14	14.63	2.75	15	14.63	2.75	15	1.31	0.80	12	nan	nan	1
Å17	SKEX18	01	4.79	2.28	13	32.07	2.19	13	5.93	0.53	15	98.56	1.29	13	nan	nan	0	0.50	0.08	13	5.79	1.08	13	4.67	1.54	13	0.19	0.34	13	5.39	1.09	12	0.21	0.16	12	13.95	1.68	13	13.95	1.68	13	1.16	1.84	13	nan	nan	0
Å17	SKEX18	02	3.29	1.84	16	29.45	4.14	16	6.40	0.32	15	101.77	2.99	16	nan	nan	0	0.43	0.17	16	5.89	3.16	16	5.23	2.85	16	0.14	0.12	16	7.14	1.40	13	0.16	0.15	16	16.43	2.18	16	16.43	2.18	16	3.11	4.15	16	nan	nan	0
Å17	SKEX18	03	4.04	1.48	13	30.08	2.49	13	6.29	0.31	15	105.75	5.26	14	nan	nan	0	0.18	0.13	14	2.42	2.70	14	1.47	1.67	14	0.12	0.14	14	3.34	2.44	9	0.28	0.20	12	14.14	3.16	14	14.14	3.16	14	3.87	5.61	14	7.75	1.09	4
Å17	SKEX18	04	6.00	1.62	15	28.21	4.40	15	6.46	0.33	13	106.19	2.50	15	nan	nan	0	0.08	0.05	15	0.66	0.89	15	0.65	0.58	15	0.04	0.03	15	0.97	0.97	8	0.23	0.16	15	13.82	3.21	15	13.82	3.21	15	1.31	0.81	15	nan	nan	0
Å17	SKEX18	05	10.09	1.68	13	28.71	2.85	13	6.22	0.44	19	107.47	2.94	13	nan	nan	0	0.04	0.02	13	0.22	0.21	13	0.74	0.52	13	0.02	0.01	13	nan	nan	2	0.15	0.13	13	12.45	2.07	13	12.45	2.07	13	1.16	0.41	13	nan	nan	1
Å17	SKEX18	06	14.58	1.96	15	29.34	2.63	15	6.16	0.14	19	108.54	6.20	15	nan	nan	0	0.03	0.01	15	0.15	0.07	15	0.46	0.31	15	0.02	0.01	15	0.14	0.02	3	0.14	0.07	15	11.16	1.84	15	11.16	1.84	15	1.14	1.15	15	7.17	0.62	3
Å17	SKEX18	07	17.09	1.30	18	30.03	1.37	18	6.00	0.13	18	105.71	2.90	18	nan	nan	0	0.03	0.01	18	0.14	0.05	18	0.25	0.15	18	0.03	0.03	18	nan	nan	2	0.16	0.09	18	11.13	1.51	18	11.13	1.51	18	0.56	0.23	18	nan	nan	2
Å17	SKEX18	08	17.63	1.80	17	30.15	2.07	17	5.88	0.18	22	104.37	3.08	16	nan	nan	0	0.04	0.02	17	0.14	0.05	17	0.50	0.34	17	0.02	0.01	17	nan	nan	2	0.16	0.09	17	11.04	1.64	17	11.04	1.64	17	0.73	0.40	17	nan	nan	2
Å17	SKEX18	09	15.52	1.12	15	31.85	1.38	15	5.78	0.20	17	101.88	1.98	15	nan	nan	0	0.06	0.05	15	0.14	0.05	15	1.09	0.50	15	0.02	0.00	15	nan	nan	1	0.17	0.14	15	10.85	1.35	15	10.85	1.35	15	0.97	0.46	15	nan	nan	1
Å17	SKEX18	10	12.97	1.21	12	30.86	2.22	12	5.67	0.23	12	98.29	1.79	12	nan	nan	0	0.17	0.07	12	0.55	0.31	12	2.54	1.19	12	0.17	0.10	12	0.24	0.17	10	0.41	0.36	12	11.46	1.33	12	11.46	1.33	12	1.65	0.50	12	nan	nan	1
Å17	SKEX18	11	9.77	0.84	11	31.64	2.41	11	5.64	0.18	16	98.54	1.44	14	nan	nan	0	0.21	0.11	13	1.94	0.86	14	2.43	1.78	14	0.42	0.21	14	1.09	0.56	14	0.28	0.22	11	11.55	2.61	14	11.55	2.61	14	1.29	0.39	14	nan	nan	0
Å17	SKEX18	12	7.46	1.87	15	31.22	3.28	15	5.63	0.21	18	98.85	1.56	15	nan	nan	0	0.43	0.07	15	3.89	0.51	15	4.28	1.62	15	0.25	0.18	15	3.42	0.55	15	0.40	0.44	14	13.20	2.17	14	13.20	2.17	14	0.84	0.40	15	nan	nan	0
L9 LAHOLMSBUKTEN	KAEL60	01	4.27	0.79	4	20.13	1.61	4	5.97	0.97	18	101.05	6.51	10	nan	nan	0	0.59	0.06	11	6.58	1.86	11	11.47	3.11	11	0.44	0.17	10	5.71	2.01	10	nan	nan	2	24.18	7.21	11	24.18	7.21	11	1.69	0.87	11	6.00	2.19	9
L9 LAHOLMSBUKTEN	KAEL60	02	0.30	0.47	3	16.22	2.38	3	6.52	1.19	20	101.17	5.26	12	nan	nan	0	0.62	0.08	13	7.38	2.84	13	12.28	3.98	13	0.44	0.16	12	6.52	2.85	12	nan	nan	2	22.50	3.52	13	22.50	3.52	13	2.18	3.92	13	6.32	2.19	12
L9 LAHOLMSBUKTEN	KAEL60	03	2.27	1.83	6	16.49	3.46	6	5.75	1.32	25	104.57	4.45	15	nan	nan	0	0.21	0.19	16	2.40	3.08	16	4.77	5.07	16	0.11	0.13	15	2.86	2.97	10	nan	nan	1	19.53	2.72	16	19.53	2.72	16	4.42	4.82	16	6.77	2.15	16
L9 LAHOLMSBUKTEN	KAEL60	04	4.37	1.12	5	17.57	1.00	5	5.31	1.70	21	107.04	5.85	12	nan	nan	0	0.09	0.06	12	0.29	0.33	12	4.16	3.06	12	0.03	0.01	11	0.27	0.26	4	0.17	0.05	3	19.31	3.15	12	19.31	3.15	12	2.29	1.25	12	6.43	1.32	10
L9 LAHOLMSBUKTEN	KAEL60	05	10.75	1.51	8	14.39	2.55	8	4.55	1.18	28	104.35	8.25	17	nan	nan	0	0.09	0.07	18	0.24	0.31	18	4.27	2.30	18	0.03	0.01	17	0.88	0.90	4	nan	nan	1	17.74	1.69	18	17.74	1.69	18	1.78	0.92	18	6.48	2.05	18
L9 LAHOLMSBUKTEN	KAEL60	06	15.51	1.45	4	16.54	1.25	4	4.65	1.53	24	105.75	3.51	12	nan	nan	0	0.08	0.05	12	0.13	0.04	12	2.74	1.97	12	0.02	0.01	11	nan	nan	1	nan	nan	0	17.11	1.39	12	17.11	1.39	12	1.68	0.95	12	6.38	1.66	12
L9 LAHOLMSBUKTEN	KAEL60	07	18.17	1.32	6	15.52	2.04	6	4.11	1.67	25	106.30	4.94	15	nan	nan	0	0.07	0.04	15	0.12	0.02	15	1.61	1.25	15	0.03	0.01	14	nan	nan	2	nan	nan	0	17.55	1.76	15	17.55	1.76	15	1.41	0.80	15	6.97	1.65	15
L9 LAHOLMSBUKTEN	KAEL60	08	19.34	1.40	7	16.59	1.31	7	3.47	1.50	27	102.31	9.53	16	nan	nan	0	0.08	0.05	16	0.14	0.04	16	1.89	1.17	16	0.03	0.02	15	nan	nan	2	nan	nan	2	17.70	3.21	16	17.70	3.21	16	1.55	1.19	16	7.55	2.87	15
L9 LAHOLMSBUKTEN	KAEL60	09	16.69	1.32	6	17.28	1.02	6	2.78	1.34	24	103.50	9.89	12	nan	nan	0	0.07	0.02	14	0.18	0.15	14	2.32	1.46	14	0.04	0.02	13	nan	nan	2	nan	nan	0	18.35	2.70	14	18.35	2.70	14	2.18	1.34	14	7.44	2.85	14
L9 LAHOLMSBUKTEN	KAEL60	10	13.59	1.01	6	16.88	1.38	6	3.29	1.56	23	101.08	3.32	13	nan	nan	0	0.13	0.09	15	0.34	0.30	15	4.00	2.87	15	0.04	0.02	14	0.36	0.27	8	nan	nan	0	16.24	3.92	15	16.24	3.92	15	2.75	1.43	15	6.51	2.21	14
L9 LAHOLMSBUKTEN	KAEL60	11	9.16	1.36	9	19.30	3.27	9	4.20	1.83	24	98.86	5.38	15	nan	nan	0	0.20	0.09	16	0.79	0.78	16	4.68	2.55	16	0.05	0.04	15	0.68	0.60	13	nan	nan	1	18.01	3.14	16	18.01	3.14	16	3.36	1.11	16	6.56	1.86	16
L9 LAHOLMSBUKTEN	KAEL60	12	5.52	1.57	6	19.47	1.22	6	5.32	1.77	25	99.07	3.64	14	nan	nan	0	0.37	0.10	14	2.64	1.31	14	7.71	2.67	14	0.18	0.12	13	2.26	1.14	13	nan	nan	1	19.85	1.50	14	19.85	1.50	14	3.31	2.09	14	7.04	1.35	12
N13 VÄRÖ	KANX49	01	3.09	2.31	13	21.30	3.17	13	6.23	0.87	24	100.50	5.76	15	nan	nan	0	0.54	0.14	15	5.66	2.35	15	10.16	4.05	15	0.32	0.18	14	4.89	2.14	14	nan	nan	0	21.47	5.51	15	21.47	5.51	15	2.35	2.49	15	5.53	2.45	15
N13 VÄRÖ	KANX49	02	1.95	1.66	12	21.72	3.16	11	6.63	0.69	22	99.54	2.98	13	nan	nan	0	0.56	0.16	13	6.70	2.47	13	10.28	3.34	13	0.32	0.16	12	5.82	2.27	12	nan	nan	1	21.50	2.41	12	21.50	2.41	12	2.57	3.07	13	5.79	1.81	12
N13 VÄRÖ	KANX49	03	2.80	1.53	16	20.74	4.00	16	6.48	0.98	29	105.04	6.90	19	nan	nan	0	0.22	0.21	19	2.70	2.94	19	4.57	4.45	19	0.12	0.13	18	3.95	2.63	11	nan	nan	1	19.28	2.52	19	19.28	2.52	19	4.84	3.79	19	6.57	2.44	19
N13 VÄRÖ	KANX49	04	4.15	1.45	9	18.03	3.24	9	6.31	0.79	19	107.35	5.81	10	nan	nan	0	0.12	0.07	10	0.28	0.27	10	3.56	3.09	10	0.04	0.02	9	0.21	0.13	4	nan	nan	0	20.31	5.97	10	20.31	5.97	10	2.89	2.13	10	6.65	2.69	10
N13 VÄRÖ	KANX49	05	10.06	1.94	16	17.51	2.56	16	6.01	0.58	30	106.76	5.76	19	nan	nan	0	0.08	0.04	19	0.16	0.05	19	2.45	2.00	19	0.03	0.02	18	0.16	0.05	4	nan	nan	0	17.07	1.39	19	17.07	1.39	19	1.75	1.07	19	6.94	1.26	19
N13 VÄRÖ	KANX49	06	15.63	1.42	12	17.94	2.44	11	6.02	0.58	27	108.41	6.83	15	nan	nan	0	0.07	0.04	15	0.14	0.06	15	1.96	1.62	15	0.03	0.01	14	0.18	0.11	3	nan	nan	0	17.54	2.78	15	17.54	2.78	15	1.19	0.50	15	7.71	1.86	15
N13 VÄRÖ	KANX49	07	18.58	1.82	12	18.03	2.40	12	5.34	0.59	23	106.24	3.57	13	nan	nan	0	0.05	0.04	13	0.12	0.02	13	0.81	1.04	13	0.02	0.01	12	nan	nan	1	nan	nan	0	16.88	1.89	13	16.88	1.89	13	1.10	0.73	13	8.50	1.58	12
N13 VÄRÖ	KANX49	08	19.11	1.59	13	18.96	1.55	13	4.72	0.64	25	106.22	4.96	15	nan	nan	0	0.06	0.02	15	0.16	0.13	15	1.09	0.74	15	0.02	0.01	14	nan	nan	2	nan	nan	0	17.00	1.74	15	17.00	1.74	15	1.25	0.75	15	8.57	2.10	15
N13 VÄRÖ	KANX49	09	16.73	0.95	12	21.03	2.47	12	4.11	0.57	27	102.53	5.97	15	nan	nan	0	0.08	0.03	15	0.16	0.15	15	1.40	1.01	15	0.02	0.01	14	nan	nan	0	nan	nan	0	16.73	3.59	15	16.73	3.59	15	1.67	0.91	15	8.60	1.90	15
N13 VÄRÖ	KANX49	10	13.27	1.67	14	20.90	1.77	14	4.73	1.07	25	103.80	10.34	15	nan	nan	0	0.12	0.05	15	0.36	0.50	15	3.45	3.14	15	0.04	0.03	14	0.56	0.62	6	nan	nan	0	17.94	3.04	15	17.94	3.04	15	3.18	1.66	15	6.50	1.54	15
N13 VÄRÖ	KANX49	11	9.49	1.62	12	21.66	4.87	11	5.05	0.77	24	97.46	5.57	13	nan	nan	0	0.29	0.24	13	1.41	1.55	13	3.95	3.26	13	0.08	0.06	12	1.20	1.27	10	nan	nan	0	18.63	6.90	13	18.63	6.90	13	2.67	1.17	13	6.54	2.31	13
N13 VÄRÖ	KANX49	12	6.57	1.59	11	23.32	2.23	11	5.62	0.61	24	99.43	3.07	15	nan	nan	0	0.35	0.09	15	2.67	1.63	15	5.76	2.78	15	0.16	0.10	14	2.33	1.52	14	nan	nan	0	17.95	2.49	15	17.95	2.49	15	3.53	2.04	15	6.65	2.43	13
N5 KUNGSBACKAFJORDEN	KANI50	01	3.48	1.67	11	19.15	2.18	11	7.23	1.03	20	99.46	3.77	12	nan	nan	0	0.54	0.09	12	8.89	3.82	12	18.40	9.25	12	0.30	0.12	11	7.92	3.77	11	nan	nan	0	26.98	5.67	12	26.98	5.67	12	1.97	2.29	12	2.71	2.00	12
N5 KUNGSBACKAFJORDEN	KANI50	02	2.44	1.84	9	22.41	3.02	8	7.31	0.97	18	97.40	4.08	10	nan	nan	0	0.55	0.16	10	9.06	3.96	10	13.31	4.90	10	0.35	0.20	9	8.26	4.07	9	nan	nan	1	25.29	5.55	10	25.29	5.55	10	1.77	2.60	10	3.54	2.30	10
N5 KUNGSBACKAFJORDEN	KANI50	03	3.22	1.67	14	19.65	5.16	14	7.87	1.21	24	104.23	9.35	13	nan	nan	0	0.24	0.22	14	5.60	5.15	14	10.39	10.87	14	0.17	0.17	14	7.83	4.28	10	nan	nan	1	22.42	5.59	14	22.42	5.59	14	4.31	5.27	14	3.81	2.56	14
N5 KUNGSBACKAFJORDEN	KANI50	04	4.81	1.70	9	18.54	2.96	9	7.08	1.39	19	106.30	6.15	10	nan	nan	0	0.12	0.05	10	2.14	1.83	10	6.10	4.19	10	0.07	0.04	9	2.18	1.78	8	nan	nan	0	23.44	5.67	10	23.44	5.67	10	1.92	1.01	10	4.95	2.67	10
N5 KUNGSBACKAFJORDEN	KANI50	05	10.61	2.22	17	17.79	2.75	17	6.33	0.97	29	109.18	6.43	19	nan	nan	0	0.06	0.02	19	0.39	0.65	19	3.08	2.24	19	0.04	0.03	17	0.95	1.02	5	nan	nan	0	18.96	3.08	19	18.96	3.08	19	3.36	2.76	19	4.42	1.52	19
N5 KUNGSBACKAFJORDEN	KANI50	06	16.03	1.64	13	18.38	1.74	12	5.82	0.84	25	109.23	5.32	13	nan	nan	0	0.07	0.03	15	0.34	0.51	15	1.83	1.78	15	0.04	0.02	14	1.26	0.67	3	nan	nan	0	18.36	2.42	15	18.36	2.42	15	1.88	1.02	15	5.23	2.07	15
N5 KUNGSBACKAFJORDEN	KANI50	07	19.36	2.02	12	19.01	1.76	12	5.00	1.00	24	108.65	5.25	13	nan	nan	0	0.06	0.02	13	0.18	0.16	13	1.58	1.40	13	0.04	0.02	12	0.43	0.45	3	nan	nan	0	17.61	1.63	13	17.61	1.63	13	1.77	0.60	13	5.75	1.69	12
N5 KUNGSBACKAFJORDEN	KANI50	08	19.35	1.64	13	19.18	1.96	13	4.57	0.85	25	104.47	6.87	15	nan	nan	0	0.07	0.03	15	0.29	0.37	15	2.95	1.49	15	0.04	0.03	14	0.43	0.51	4	nan	nan	0	18.46	3.28	15	18.46	3.28	15	2.02	0.60	15	5.80	2.17	15
N5 KUNGSBACKAFJORDEN	KANI50	09	16.69	1.32	12	21.27	3.48	12	4.37	1.17	26	101.75	7.21	14	nan	nan	0	0.11	0.10	15	0.30	0.39	15	4.22	6.01	15	0.04	0.02	14	0.39	0.46	6	nan	nan	0	17.36	3.33	15	17.36	3.33	15	2.87	1.88	15	5.23	1.85	15
N5 KUNGSBACKAFJORDEN	KANI50	10	13.04	1.82	14	19.39	3.55	14	5.03	1.31	26	101.10	6.95	15	nan	nan	0	0.11	0.04	15	1.43	2.45	15	8.20	11.30	15	0.07	0.07	14	1.89	2.82	9	nan	nan	0	20.94	6.99	15	20.94	6.99	15	2.94	1.14	15	3.39	1.58	15
N5 KUNGSBACKAFJORDEN	KANI50	11	9.09	1.89	12	22.17	4.35	11	5.83	1.05	24	95.65	6.53	13	nan	nan	0	0.29	0.18	13	2.62	2.11	13	7.37	5.56	13	0.14	0.08	12	2.02	1.72	12	nan	nan	0	19.69	5.67	13	19.69	5.67	13	3.03	1.53	13	3.35	1.75	13
N5 KUNGSBACKAFJORDEN	KANI50	12	5.93	1.51	11	21.15	2.34	11	6.52	0.89	25	97.20	4.42	15	nan	nan	0	0.36	0.09	15	5.08	2.82	15	11.31	7.82	15	0.22	0.12	14	4.72	2.88	14	nan	nan	0	21.79	4.11	15	21.79	4.11	15	2.99	2.05	15	3.14	1.75	13
N6 KUNGSBACKAFJORDEN	KANI51	01	3.35	2.01	12	20.51	2.10	12	6.04	1.00	21	99.92	5.49	13	nan	nan	0	0.56	0.11	13	7.84	2.84	13	14.90	5.34	13	0.33	0.13	12	6.85	2.65	12	nan	nan	0	24.66	6.31	13	24.66	6.31	13	1.95	1.88	13	4.27	2.69	13
N6 KUNGSBACKAFJORDEN	KANI51	02	2.08	1.72	11	21.49	2.93	10	6.34	0.53	22	99.38	3.62	12	nan	nan	0	0.51	0.17	12	8.89	5.45	12	13.82	7.26	12	0.34	0.19	11	8.04	5.58	11	nan	nan	1	25.26	7.46	12	25.26	7.46	12	2.68	3.09	12	4.17	2.22	12
N6 KUNGSBACKAFJORDEN	KANI51	03	2.98	1.58	17	20.84	4.29	17	6.15	0.86	29	104.37	6.74	19	nan	nan	0	0.25	0.22	19	3.53	3.62	19	5.81	5.32	19	0.14	0.15	18	4.87	3.23	12	nan	nan	1	20.13	3.34	19	20.13	3.34	19	5.10	4.75	19	5.39	2.09	19
N6 KUNGSBACKAFJORDEN	KANI51	04	4.72	1.49	9	18.35	3.63	9	6.03	0.59	18	106.55	5.01	10	nan	nan	0	0.12	0.06	10	1.46	2.11	10	5.00	4.49	10	0.07	0.04	9	1.59	2.22	8	nan	nan	0	22.98	6.72	10	22.98	6.72	10	2.38	1.42	10	5.65	2.96	10
N6 KUNGSBACKAFJORDEN	KANI51	05	10.60	1.97	17	17.70	2.57	17	5.56	0.58	29	108.53	5.88	19	nan	nan	0	0.07	0.02	19	0.47	1.12	19	2.91	1.97	19	0.05	0.04	18	1.14	1.73	6	nan	nan	0	18.23	2.89	19	18.23	2.89	19	2.53	1.94	19	5.25	1.32	19
N6 KUNGSBACKAFJORDEN	KANI51	06	15.88	1.44	13	18.64	1.57	12	5.33	0.80	27	109.90	5.72	15	nan	nan	0	0.06	0.03	15	0.13	0.04	15	1.05	0.67	15	0.03	0.01	14	nan	nan	2	nan	nan	0	16.29	4.01	15	16.29	4.01	15	1.60	0.77	15	6.50	1.70	15
N6 KUNGSBACKAFJORDEN	KANI51	07	18.87	1.79	12	19.24	1.67	12	4.63	0.69	22	107.65	3.79	13	nan	nan	0	0.05	0.02	13	0.16	0.14	13	1.08	1.16	13	0.03	0.01	12	nan	nan	2	nan	nan	0	17.29	2.93	13	17.29	2.93	13	1.33	0.80	13	7.38	1.79	12
N6 KUNGSBACKAFJORDEN	KANI51	08	19.33	1.45	13	18.96	1.66	13	3.94	0.78	24	106.70	5.49	15	nan	nan	0	0.06	0.02	15	0.25	0.17	15	1.79	1.04	15	0.07	0.10	14	0.37	0.19	5	nan	nan	0	17.10	1.91	15	17.10	1.91	15	1.77	0.68	15	6.60	2.46	15
N6 KUNGSBACKAFJORDEN	KANI51	09	16.75	1.14	12	20.91	2.66	12	3.52	0.73	27	99.03	16.02	15	nan	nan	0	0.09	0.05	15	0.25	0.24	15	2.92	3.39	15	0.04	0.02	14	0.43	0.57	5	nan	nan	0	17.29	2.92	15	17.29	2.92	15	2.32	1.45	15	6.71	2.56	15
N6 KUNGSBACKAFJORDEN	KANI51	10	13.19	1.77	14	20.58	1.85	14	4.02	1.01	25	102.63	7.34	15	nan	nan	0	0.11	0.07	15	0.62	0.78	15	5.18	4.83	15	0.06	0.04	14	1.05	0.84	7	nan	nan	0	19.73	6.51	15	19.73	6.51	15	3.16	1.03	15	4.21	1.89	14
N6 KUNGSBACKAFJORDEN	KANI51	11	9.29	1.88	12	21.60	5.35	11	4.70	0.77	22	96.83	6.70	13	nan	nan	0	0.27	0.15	13	2.21	1.97	13	6.54	5.83	13	0.11	0.07	12	1.87	1.68	11	nan	nan	0	18.05	3.70	13	18.05	3.70	13	3.29	1.43	13	5.19	2.02	13
N6 KUNGSBACKAFJORDEN	KANI51	12	6.17	1.49	11	22.71	2.14	11	5.23	0.98	24	98.20	3.80	15	nan	nan	0	0.35	0.10	15	4.07	2.37	15	8.62	5.15	15	0.20	0.14	14	3.75	2.32	14	nan	nan	0	19.81	2.58	15	19.81	2.58	15	3.29	1.98	15	4.50	1.94	13
N7 OST NIDINGEN	KANI52	01	3.14	2.22	14	21.98	2.83	14	6.19	0.93	23	99.80	4.77	15	nan	nan	0	0.53	0.13	15	5.87	2.29	15	9.95	3.61	15	0.29	0.14	14	5.07	2.02	14	nan	nan	0	21.38	3.60	15	21.38	3.60	15	2.31	2.59	15	5.46	2.42	14
N7 OST NIDINGEN	KANI52	02	1.81	1.71	13	22.11	3.29	12	6.62	0.57	23	99.32	2.60	14	nan	nan	0	0.56	0.18	14	6.55	2.82	14	10.47	4.43	14	0.34	0.19	13	5.61	2.59	13	nan	nan	1	21.38	2.85	14	21.38	2.85	14	2.97	3.93	14	6.71	2.03	14
N7 OST NIDINGEN	KANI52	03	2.81	1.54	17	21.55	3.76	17	6.60	0.97	30	105.92	7.87	18	nan	nan	0	0.22	0.20	19	2.46	3.01	19	3.86	4.06	19	0.10	0.11	18	4.01	2.85	10	nan	nan	1	19.84	2.84	19	19.84	2.84	19	5.67	5.04	19	6.23	2.51	19
N7 OST NIDINGEN	KANI52	04	4.36	1.70	9	18.98	3.20	9	6.37	0.75	19	106.10	5.96	10	nan	nan	0	0.10	0.06	10	0.44	0.55	10	3.08	2.31	10	0.04	0.02	9	0.82	0.70	3	nan	nan	0	19.34	6.27	10	19.34	6.27	10	2.51	1.54	10	6.70	1.96	10
N7 OST NIDINGEN	KANI52	05	10.20	1.84	17	17.96	2.61	17	6.07	0.59	28	106.74	5.36	19	nan	nan	0	0.07	0.03	19	0.21	0.23	19	2.31	1.66	19	0.03	0.02	18	0.29	0.34	5	nan	nan	0	17.72	2.40	19	17.72	2.40	19	1.95	1.12	19	6.82	1.37	19
N7 OST NIDINGEN	KANI52	06	15.62	1.34	13	18.76	1.48	13	5.96	0.70	27	108.50	6.67	15	nan	nan	0	0.06	0.02	14	0.13	0.03	15	1.13	0.61	15	0.03	0.02	14	0.14	0.05	3	nan	nan	0	16.75	2.09	15	16.75	2.09	15	1.36	0.69	15	7.89	2.33	15
N7 OST NIDINGEN	KANI52	07	18.40	1.66	12	19.35	1.91	12	5.32	0.47	24	107.35	4.39	13	nan	nan	0	0.05	0.03	13	0.14	0.04	13	0.79	0.95	13	0.03	0.01	12	0.17	0.09	3	nan	nan	0	18.07	5.06	13	18.07	5.06	13	1.17	0.69	13	8.46	1.35	13
N7 OST NIDINGEN	KANI52	08	19.08	1.37	13	19.51	1.60	13	4.49	0.58	25	106.09	5.71	15	nan	nan	0	0.05	0.02	15	0.15	0.08	15	0.72	0.49	15	0.03	0.02	14	nan	nan	2	nan	nan	0	16.77	1.79	15	16.77	1.79	15	1.38	0.87	15	9.37	2.53	15
N7 OST NIDINGEN	KANI52	09	16.66	1.06	12	21.58	2.69	12	4.05	0.55	27	102.20	5.69	15	nan	nan	0	0.09	0.06	15	0.18	0.15	15	1.61	1.23	15	0.03	0.02	14	nan	nan	1	nan	nan	0	16.54	2.60	15	16.54	2.60	15	1.92	1.08	15	8.03	2.08	15
N7 OST NIDINGEN	KANI52	10	13.36	1.58	14	21.72	1.40	14	4.50	0.79	25	102.73	8.78	15	nan	nan	0	0.11	0.04	15	0.24	0.29	15	2.95	2.69	15	0.04	0.02	14	0.30	0.38	6	nan	nan	0	16.62	2.63	15	16.62	2.63	15	2.91	1.50	15	7.03	1.61	15
N7 OST NIDINGEN	KANI52	11	9.24	1.27	11	22.41	2.31	10	5.16	0.70	25	98.58	3.82	13	nan	nan	0	0.28	0.16	13	1.36	1.57	13	4.03	3.04	13	0.10	0.12	12	0.99	0.95	10	nan	nan	0	17.33	2.66	13	17.33	2.66	13	3.26	1.27	13	6.62	1.95	13
